valve_no,taxon,no_of_species,no_of_p,no_of_fp,no_of_b,p_pc,fp_pc,b_pc,efficiency,no_of_p_oc,no_of_p_brev,no_of_s_con,no_of_s_pin,no_of_a_ped,no_of_s_rot,p_oc_pc,p_brev_pc,s_con_pc,s_pin_pc,a_ped_pc,s_rot_pc
378,Staurosirella pinnata,39,99,165,114,26.190476190476193,43.65079365079365,30.158730158730158,0.8968253968253969,87,68,40,45,10,15,23.015873015873016,17.989417989417987,10.582010582010582,11.904761904761903,2.6455026455026456,3.968253968253968
379,Staurosira venter,39,99,166,114,26.121372031662272,43.79947229551451,30.07915567282322,0.8970976253298153,87,68,41,45,10,15,22.95514511873351,17.941952506596305,10.817941952506596,11.87335092348285,2.638522427440633,3.95778364116095
380,Amphora pediculus,39,99,166,115,26.052631578947366,43.684210526315795,30.263157894736842,0.8973684210526316,87,68,41,45,11,15,22.894736842105264,17.894736842105264,10.789473684210527,11.842105263157894,2.8947368421052633,3.9473684210526314
381,Amphora pediculus,39,99,166,116,25.984251968503933,43.569553805774284,30.446194225721783,0.8976377952755905,87,68,41,45,12,15,22.83464566929134,17.84776902887139,10.761154855643044,11.811023622047244,3.149606299212598,3.937007874015748
382,Pinnularia spp.,40,99,166,117,25.916230366492147,43.455497382198956,30.628272251308903,0.8952879581151832,87,68,41,45,12,15,22.774869109947645,17.801047120418847,10.732984293193718,11.780104712041885,3.1413612565445024,3.926701570680628
383,Cavinula scutelloides,40,99,166,118,25.848563968668408,43.34203655352481,30.809399477806785,0.8955613577023499,87,68,41,45,12,15,22.715404699738905,17.75456919060052,10.704960835509137,11.74934725848564,3.1331592689295036,3.91644908616188
384,Cavinula scutelloides,40,99,166,119,25.78125,43.22916666666667,30.989583333333332,0.8958333333333334,87,68,41,45,12,15,22.65625,17.708333333333336,10.677083333333332,11.71875,3.125,3.90625
385,Pseudostaurosira brevistriata,40,99,167,119,25.71428571428571,43.37662337662337,30.909090909090907,0.8961038961038961,87,69,41,45,12,15,22.597402597402596,17.92207792207792,10.649350649350648,11.688311688311687,3.116883116883117,3.896103896103896
386,Amphora pediculus,40,99,167,120,25.647668393782386,43.26424870466321,31.088082901554404,0.8963730569948186,87,69,41,45,13,15,22.53886010362694,17.875647668393782,10.621761658031089,11.658031088082902,3.3678756476683938,3.8860103626943006
387,Cyclotella ocellata,40,100,167,120,25.839793281653744,43.15245478036176,31.007751937984494,0.896640826873385,88,69,41,45,13,15,22.739018087855296,17.829457364341085,10.594315245478036,11.627906976744185,3.359173126614987,3.875968992248062
388,Staurosira venter,40,100,168,120,25.773195876288657,43.29896907216495,30.927835051546392,0.8969072164948454,88,69,42,45,13,15,22.68041237113402,17.783505154639176,10.824742268041238,11.597938144329897,3.350515463917526,3.865979381443299
389,Pseudostaurosira brevistriata,40,100,169,120,25.70694087403599,43.44473007712082,30.848329048843187,0.897172236503856,88,70,42,45,13,15,22.62210796915167,17.994858611825194,10.796915167095115,11.568123393316196,3.3419023136246784,3.8560411311053984
390,Pseudostaurosira brevistriata,40,100,170,120,25.64102564102564,43.58974358974359,30.76923076923077,0.8974358974358975,88,71,42,45,13,15,22.564102564102566,18.205128205128204,10.76923076923077,11.538461538461538,3.3333333333333335,3.8461538461538463
391,Pseudostaurosira brevistriata,40,100,171,120,25.575447570332482,43.73401534526854,30.69053708439898,0.8976982097186701,88,72,42,45,13,15,22.506393861892583,18.414322250639387,10.741687979539643,11.508951406649617,3.324808184143223,3.8363171355498724
392,Pseudostaurosira brevistriata,40,100,172,120,25.510204081632654,43.87755102040816,30.612244897959183,0.8979591836734694,88,73,42,45,13,15,22.448979591836736,18.622448979591837,10.714285714285714,11.479591836734695,3.316326530612245,3.826530612244898
393,Pseudostaurosira brevistriata,40,100,173,120,25.44529262086514,44.02035623409669,30.53435114503817,0.8982188295165394,88,74,42,45,13,15,22.391857506361323,18.829516539440203,10.687022900763358,11.450381679389313,3.307888040712468,3.816793893129771
394,Pseudostaurosira brevistriata,40,100,174,120,25.380710659898476,44.16243654822335,30.456852791878177,0.8984771573604061,88,75,42,45,13,15,22.33502538071066,19.035532994923855,10.65989847715736,11.421319796954315,3.2994923857868024,3.807106598984772
395,Staurosirella leptostauron var. dubia,40,100,175,120,25.31645569620253,44.303797468354425,30.37974683544304,0.8987341772151899,88,75,42,45,13,15,22.278481012658226,18.9873417721519,10.632911392405063,11.39240506329114,3.2911392405063293,3.79746835443038
396,Cyclotella ocellata,40,101,175,120,25.5050505050505,44.19191919191919,30.303030303030305,0.898989898989899,89,75,42,45,13,15,22.474747474747474,18.939393939393938,10.606060606060606,11.363636363636363,3.2828282828282833,3.787878787878788
397,Cyclotella ocellata,40,102,175,120,25.692695214105793,44.08060453400503,30.22670025188917,0.8992443324937027,90,75,42,45,13,15,22.670025188916874,18.89168765743073,10.579345088161208,11.335012594458437,3.27455919395466,3.7783375314861463
398,Amphora pediculus,40,102,175,121,25.628140703517587,43.969849246231156,30.402010050251256,0.8994974874371859,90,75,42,45,14,15,22.613065326633166,18.84422110552764,10.552763819095476,11.306532663316583,3.5175879396984926,3.7688442211055273
399,Amphora pediculus,40,102,175,122,25.563909774436087,43.859649122807014,30.576441102756892,0.899749373433584,90,75,42,45,15,15,22.55639097744361,18.796992481203006,10.526315789473683,11.278195488721805,3.7593984962406015,3.7593984962406015
400,Cyclotella ocellata,40,103,175,122,25.75,43.75,30.5,0.9,91,75,42,45,15,15,22.75,18.75,10.5,11.25,3.75,3.75
401,Sellaphora submuralis,40,103,175,123,25.6857855361596,43.64089775561097,30.673316708229425,0.9002493765586035,91,75,42,45,15,15,22.693266832917704,18.703241895261847,10.473815461346634,11.221945137157107,3.7406483790523692,3.7406483790523692
402,Sellaphora submuralis,40,103,175,124,25.621890547263682,43.53233830845771,30.845771144278604,0.900497512437811,91,75,42,45,15,15,22.63681592039801,18.65671641791045,10.44776119402985,11.194029850746269,3.731343283582089,3.731343283582089
403,Cyclotella ocellata,40,104,175,124,25.806451612903224,43.424317617866,30.76923076923077,0.9007444168734491,92,75,42,45,15,15,22.8287841191067,18.610421836228287,10.421836228287841,11.166253101736972,3.722084367245657,3.722084367245657
404,Staurosira construens,40,104,176,124,25.742574257425744,43.56435643564357,30.693069306930692,0.900990099009901,92,75,42,45,15,15,22.772277227722775,18.564356435643564,10.396039603960396,11.138613861386139,3.7128712871287126,3.7128712871287126
405,Staurosira construens,40,104,177,124,25.679012345679013,43.7037037037037,30.617283950617285,0.9012345679012346,92,75,42,45,15,15,22.71604938271605,18.51851851851852,10.37037037037037,11.11111111111111,3.7037037037037033,3.7037037037037033
406,Cyclotella ocellata,40,105,177,124,25.862068965517242,43.5960591133005,30.541871921182267,0.9014778325123153,93,75,42,45,15,15,22.906403940886698,18.472906403940886,10.344827586206897,11.083743842364532,3.6945812807881775,3.6945812807881775
407,Pseudostaurosira brevistriata,40,105,178,124,25.7985257985258,43.73464373464373,30.46683046683047,0.9017199017199017,93,76,42,45,15,15,22.85012285012285,18.67321867321867,10.319410319410318,11.056511056511056,3.6855036855036856,3.6855036855036856
408,Pseudostaurosira brevistriata,40,105,179,124,25.735294117647058,43.872549019607845,30.392156862745097,0.9019607843137255,93,77,42,45,15,15,22.794117647058822,18.872549019607842,10.294117647058822,11.029411764705882,3.6764705882352944,3.6764705882352944
409,Staurosira venter,40,105,180,124,25.67237163814181,44.00977995110024,30.317848410757946,0.902200488997555,93,77,43,45,15,15,22.73838630806846,18.82640586797066,10.513447432762836,11.00244498777506,3.6674816625916873,3.6674816625916873
410,Staurosira venter,40,105,181,124,25.609756097560975,44.146341463414636,30.24390243902439,0.9024390243902439,93,77,44,45,15,15,22.682926829268293,18.78048780487805,10.731707317073171,10.975609756097562,3.6585365853658534,3.6585365853658534
411,Staurosira venter,40,105,182,124,25.547445255474454,44.28223844282238,30.170316301703163,0.902676399026764,93,77,45,45,15,15,22.62773722627737,18.734793187347933,10.948905109489052,10.948905109489052,3.64963503649635,3.64963503649635
412,Staurosira venter,40,105,183,124,25.485436893203882,44.417475728155345,30.097087378640776,0.9029126213592233,93,77,46,45,15,15,22.572815533980584,18.689320388349515,11.165048543689322,10.922330097087379,3.640776699029126,3.640776699029126
413,Staurosirella pinnata,40,105,184,124,25.423728813559322,44.55205811138014,30.024213075060537,0.9031476997578692,93,77,46,46,15,15,22.518159806295397,18.64406779661017,11.138014527845035,11.138014527845035,3.631961259079903,3.631961259079903
414,Staurosirella pinnata,40,105,185,124,25.36231884057971,44.68599033816425,29.951690821256037,0.9033816425120773,93,77,46,47,15,15,22.463768115942027,18.59903381642512,11.11111111111111,11.352657004830919,3.6231884057971016,3.6231884057971016
415,Cyclotella ocellata,40,106,185,124,25.542168674698797,44.57831325301205,29.87951807228916,0.9036144578313253,94,77,46,47,15,15,22.650602409638555,18.55421686746988,11.08433734939759,11.325301204819278,3.614457831325301,3.614457831325301
416,Cyclotella ocellata,40,107,185,124,25.721153846153843,44.47115384615385,29.807692307692307,0.9038461538461539,95,77,46,47,15,15,22.83653846153846,18.509615384615387,11.057692307692307,11.298076923076923,3.6057692307692304,3.6057692307692304
417,Cyclotella ocellata,40,108,185,124,25.899280575539567,44.36450839328538,29.73621103117506,0.9040767386091128,96,77,46,47,15,15,23.021582733812952,18.465227817745802,11.031175059952037,11.270983213429256,3.5971223021582732,3.5971223021582732
418,Cyclotella ocellata,40,109,185,124,26.076555023923444,44.25837320574163,29.665071770334926,0.9043062200956937,97,77,46,47,15,15,23.205741626794257,18.421052631578945,11.004784688995215,11.24401913875598,3.588516746411483,3.588516746411483
419,Staurosira venter,40,109,186,124,26.014319809069214,44.39140811455847,29.594272076372313,0.9045346062052506,97,77,47,47,15,15,23.15035799522673,18.377088305489263,11.217183770883054,11.217183770883054,3.579952267303103,3.579952267303103
420,Staurosira venter,40,109,187,124,25.952380952380956,44.52380952380952,29.523809523809526,0.9047619047619048,97,77,48,47,15,15,23.095238095238095,18.333333333333332,11.428571428571429,11.190476190476192,3.571428571428571,3.571428571428571
421,Pseudostaurosira brevistriata,40,109,188,124,25.890736342042754,44.655581947743464,29.453681710213775,0.9049881235154394,97,78,48,47,15,15,23.040380047505938,18.52731591448931,11.401425178147269,11.163895486935866,3.5629453681710213,3.5629453681710213
422,Cyclotella ocellata,40,110,188,124,26.066350710900476,44.54976303317535,29.383886255924168,0.9052132701421801,98,78,48,47,15,15,23.22274881516588,18.48341232227488,11.374407582938389,11.137440758293838,3.5545023696682465,3.5545023696682465
423,Staurosirella leptostauron var. dubia,40,110,189,124,26.004728132387704,44.680851063829785,29.314420803782504,0.9054373522458629,98,78,48,47,15,15,23.167848699763592,18.439716312056735,11.347517730496454,11.11111111111111,3.546099290780142,3.546099290780142
424,Staurosirella leptostauron var. dubia,40,110,190,124,25.943396226415093,44.81132075471698,29.245283018867923,0.9056603773584906,98,78,48,47,15,15,23.11320754716981,18.39622641509434,11.320754716981133,11.084905660377359,3.5377358490566038,3.5377358490566038
425,Staurosirella leptostauron var. dubia,40,110,191,124,25.882352941176475,44.94117647058823,29.176470588235293,0.9058823529411765,98,78,48,47,15,15,23.058823529411764,18.352941176470587,11.294117647058824,11.058823529411764,3.5294117647058822,3.5294117647058822
426,Staurosirella leptostauron var. dubia,40,110,192,124,25.821596244131456,45.07042253521127,29.107981220657276,0.9061032863849765,98,78,48,47,15,15,23.004694835680752,18.30985915492958,11.267605633802818,11.032863849765258,3.5211267605633805,3.5211267605633805
427,Staurosirella pinnata,40,110,193,124,25.76112412177986,45.19906323185012,29.039812646370024,0.9063231850117096,98,78,48,48,15,15,22.950819672131146,18.26697892271663,11.241217798594848,11.241217798594848,3.51288056206089,3.51288056206089
428,Staurosirella pinnata,40,110,194,124,25.70093457943925,45.32710280373832,28.971962616822427,0.9065420560747663,98,78,48,49,15,15,22.897196261682243,18.22429906542056,11.214953271028037,11.448598130841122,3.5046728971962615,3.5046728971962615
429,Staurosirella pinnata,40,110,195,124,25.64102564102564,45.45454545454545,28.904428904428904,0.9067599067599068,98,78,48,50,15,15,22.843822843822846,18.181818181818183,11.188811188811188,11.655011655011654,3.4965034965034967,3.4965034965034967
430,Staurosirella pinnata,40,110,196,124,25.581395348837212,45.58139534883721,28.837209302325583,0.9069767441860466,98,78,48,51,15,15,22.790697674418606,18.13953488372093,11.162790697674419,11.86046511627907,3.488372093023256,3.488372093023256
431,Staurosira venter,40,110,197,124,25.52204176334107,45.707656612529,28.770301624129928,0.9071925754060325,98,78,49,51,15,15,22.73781902552204,18.097447795823665,11.36890951276102,11.832946635730858,3.480278422273782,3.480278422273782
432,Amphora pediculus,40,110,197,125,25.462962962962965,45.601851851851855,28.935185185185187,0.9074074074074074,98,78,49,51,16,15,22.685185185185187,18.055555555555554,11.342592592592593,11.805555555555555,3.7037037037037033,3.4722222222222223
433,Amphora pediculus,40,110,197,126,25.40415704387991,45.49653579676674,29.099307159353348,0.9076212471131639,98,78,49,51,17,15,22.632794457274827,18.013856812933028,11.316397228637413,11.778290993071593,3.9260969976905313,3.4642032332563506
434,Cyclotella ocellata,40,111,197,126,25.57603686635945,45.39170506912442,29.03225806451613,0.9078341013824884,99,78,49,51,17,15,22.811059907834103,17.972350230414747,11.29032258064516,11.751152073732719,3.9170506912442393,3.4562211981566824
435,Cyclotella ocellata,40,112,197,126,25.74712643678161,45.28735632183908,28.965517241379313,0.9080459770114943,100,78,49,51,17,15,22.988505747126435,17.93103448275862,11.264367816091953,11.724137931034482,3.9080459770114944,3.4482758620689653
436,Diploneis marginestriata,41,112,197,127,25.688073394495415,45.18348623853211,29.128440366972473,0.9059633027522935,100,78,49,51,17,15,22.93577981651376,17.889908256880734,11.238532110091743,11.697247706422019,3.89908256880734,3.4403669724770642
437,Staurosirella pinnata,41,112,198,127,25.62929061784897,45.30892448512586,29.061784897025174,0.9061784897025171,100,78,49,52,17,15,22.883295194508012,17.84897025171625,11.212814645308924,11.899313501144166,3.8901601830663615,3.4324942791762014
438,Cocconeis placentula,42,112,198,128,25.570776255707763,45.20547945205479,29.22374429223744,0.904109589041096,100,78,49,52,17,15,22.831050228310502,17.80821917808219,11.187214611872145,11.87214611872146,3.881278538812785,3.4246575342465753
439,Cyclotella ocellata,42,113,198,128,25.740318906605925,45.10250569476082,29.157175398633257,0.9043280182232346,101,78,49,52,17,15,23.006833712984054,17.76765375854214,11.161731207289293,11.845102505694761,3.8724373576309796,3.416856492027335
440,Cyclotella ocellata,42,114,198,128,25.90909090909091,45,29.09090909090909,0.9045454545454545,102,78,49,52,17,15,23.18181818181818,17.727272727272727,11.136363636363637,11.818181818181818,3.8636363636363633,3.4090909090909087
441,Cyclotella ocellata,42,115,198,128,26.077097505668934,44.89795918367347,29.024943310657598,0.9047619047619048,103,78,49,52,17,15,23.356009070294785,17.687074829931973,11.11111111111111,11.791383219954648,3.8548752834467117,3.4013605442176873
442,Cyclotella minuscula,42,116,198,128,26.244343891402718,44.79638009049774,28.95927601809955,0.9049773755656109,103,78,49,52,17,15,23.30316742081448,17.647058823529413,11.085972850678733,11.76470588235294,3.8461538461538463,3.3936651583710407
443,Amphora pediculus,42,116,198,129,26.185101580135438,44.69525959367946,29.119638826185103,0.9051918735891648,103,78,49,52,18,15,23.25056433408578,17.607223476297968,11.060948081264108,11.738148984198645,4.063205417607223,3.3860045146726865
444,Pseudostaurosira brevistriata,42,116,199,129,26.126126126126124,44.81981981981982,29.054054054054053,0.9054054054054054,103,79,49,52,18,15,23.1981981981982,17.792792792792792,11.036036036036036,11.711711711711711,4.054054054054054,3.3783783783783785
445,Staurosira venter,42,116,200,129,26.06741573033708,44.9438202247191,28.98876404494382,0.9056179775280899,103,79,50,52,18,15,23.146067415730336,17.752808988764045,11.235955056179774,11.685393258426966,4.044943820224719,3.3707865168539324
446,Staurosira venter,42,116,201,129,26.00896860986547,45.06726457399103,28.923766816143498,0.905829596412556,103,79,51,52,18,15,23.094170403587444,17.713004484304935,11.434977578475337,11.659192825112108,4.0358744394618835,3.3632286995515694
447,Staurosira venter,42,116,202,129,25.95078299776286,45.19015659955257,28.859060402684566,0.9060402684563759,103,79,52,52,18,15,23.042505592841163,17.67337807606264,11.6331096196868,11.6331096196868,4.026845637583892,3.3557046979865772
448,Cyclotella minuscula,42,117,202,129,26.11607142857143,45.089285714285715,28.794642857142854,0.90625,103,79,52,52,18,15,22.991071428571427,17.633928571428573,11.607142857142858,11.607142857142858,4.017857142857143,3.3482142857142856
449,Sellaphora submuralis,42,117,202,130,26.057906458797326,44.98886414253897,28.953229398663698,0.9064587973273942,103,79,52,52,18,15,22.93986636971047,17.59465478841871,11.58129175946548,11.58129175946548,4.008908685968819,3.34075723830735
450,Hippodonta costulata,43,117,202,131,26,44.888888888888886,29.11111111111111,0.9044444444444444,103,79,52,52,18,15,22.88888888888889,17.555555555555554,11.555555555555555,11.555555555555555,4,3.3333333333333335
451,Staurosira construens,43,117,203,131,25.942350332594234,45.01108647450111,29.046563192904657,0.9046563192904656,103,79,52,52,18,15,22.838137472283815,17.516629711751662,11.529933481152993,11.529933481152993,3.9911308203991127,3.325942350332594
452,Naviculoid spp.,43,117,203,132,25.88495575221239,44.911504424778755,29.20353982300885,0.9048672566371682,103,79,52,52,18,15,22.787610619469024,17.47787610619469,11.504424778761061,11.504424778761061,3.982300884955752,3.3185840707964607
453,Naviculoid spp.,43,117,203,133,25.82781456953642,44.81236203090508,29.3598233995585,0.9050772626931567,103,79,52,52,18,15,22.737306843267106,17.439293598233995,11.479028697571744,11.479028697571744,3.9735099337748347,3.3112582781456954
454,Sellaphora rotunda,43,117,203,134,25.770925110132158,44.713656387665196,29.515418502202646,0.9052863436123348,103,79,52,52,18,16,22.687224669603523,17.400881057268723,11.45374449339207,11.45374449339207,3.9647577092511015,3.524229074889868
455,Staurosirella leptostauron var. dubia,43,117,204,134,25.71428571428571,44.83516483516484,29.450549450549453,0.9054945054945055,103,79,52,52,18,16,22.63736263736264,17.36263736263736,11.428571428571429,11.428571428571429,3.9560439560439558,3.5164835164835164
456,Pseudostaurosira brevistriata,43,117,205,134,25.657894736842106,44.95614035087719,29.385964912280706,0.9057017543859649,103,80,52,52,18,16,22.587719298245617,17.543859649122805,11.403508771929824,11.403508771929824,3.9473684210526314,3.508771929824561
457,Pseudostaurosira brevistriata,43,117,206,134,25.601750547045953,45.076586433260395,29.321663019693656,0.9059080962800875,103,81,52,52,18,16,22.538293216630198,17.72428884026258,11.37855579868709,11.37855579868709,3.938730853391685,3.50109409190372
458,Pseudostaurosira brevistriata,43,117,207,134,25.54585152838428,45.19650655021834,29.257641921397383,0.9061135371179039,103,82,52,52,18,16,22.489082969432314,17.903930131004365,11.353711790393014,11.353711790393014,3.9301310043668125,3.4934497816593884
459,Pseudostaurosira brevistriata,43,117,208,134,25.49019607843137,45.31590413943355,29.193899782135073,0.906318082788671,103,83,52,52,18,16,22.440087145969496,18.082788671023962,11.328976034858387,11.328976034858387,3.9215686274509802,3.485838779956427
460,Cyclotella ocellata,43,118,208,134,25.65217391304348,45.21739130434783,29.130434782608695,0.9065217391304348,104,83,52,52,18,16,22.608695652173914,18.043478260869566,11.304347826086957,11.304347826086957,3.91304347826087,3.4782608695652173
461,Pseudostaurosira brevistriata,43,118,209,134,25.59652928416486,45.33622559652928,29.067245119305856,0.9067245119305857,104,84,52,52,18,16,22.559652928416483,18.22125813449024,11.279826464208242,11.279826464208242,3.9045553145336225,3.470715835140998
462,Cyclotella ocellata,43,119,209,134,25.757575757575758,45.23809523809524,29.004329004329005,0.9069264069264069,105,84,52,52,18,16,22.727272727272727,18.181818181818183,11.255411255411255,11.255411255411255,3.896103896103896,3.463203463203463
463,Cyclotella ocellata,43,120,209,134,25.917926565874733,45.14038876889849,28.94168466522678,0.9071274298056156,106,84,52,52,18,16,22.894168466522675,18.142548596112313,11.23110151187905,11.23110151187905,3.8876889848812093,3.455723542116631
464,Staurosirella pinnata,43,120,210,134,25.862068965517242,45.258620689655174,28.879310344827587,0.9073275862068966,106,84,52,53,18,16,22.844827586206897,18.103448275862068,11.206896551724139,11.422413793103448,3.8793103448275863,3.4482758620689653
465,Staurosirella pinnata,43,120,211,134,25.806451612903224,45.376344086021504,28.817204301075268,0.9075268817204301,106,84,52,54,18,16,22.795698924731184,18.064516129032256,11.182795698924732,11.612903225806452,3.870967741935484,3.4408602150537635
466,Cyclotella ocellata,43,121,211,134,25.9656652360515,45.27896995708154,28.75536480686695,0.907725321888412,107,84,52,54,18,16,22.96137339055794,18.025751072961373,11.158798283261802,11.587982832618025,3.862660944206009,3.4334763948497855
467,Amphora copulata,43,121,211,135,25.910064239828696,45.182012847965744,28.90792291220557,0.9079229122055674,107,84,52,54,18,16,22.91220556745182,17.987152034261243,11.134903640256958,11.563169164882227,3.854389721627409,3.4261241970021414
468,Amphora copulata,43,121,211,136,25.85470085470086,45.085470085470085,29.059829059829063,0.9081196581196581,107,84,52,54,18,16,22.863247863247864,17.94871794871795,11.11111111111111,11.538461538461538,3.8461538461538463,3.418803418803419
469,Pseudostaurosira brevistriata,43,121,212,136,25.79957356076759,45.20255863539446,28.997867803837952,0.908315565031983,107,85,52,54,18,16,22.81449893390192,18.123667377398718,11.087420042643924,11.513859275053305,3.8379530916844353,3.411513859275053
470,Diploneis marginestriata,43,121,212,137,25.744680851063826,45.1063829787234,29.148936170212764,0.9085106382978724,107,85,52,54,18,16,22.76595744680851,18.085106382978726,11.063829787234042,11.48936170212766,3.829787234042553,3.404255319148936
471,Cavinula scutelloides,43,121,212,138,25.690021231422506,45.010615711252655,29.29936305732484,0.9087048832271762,107,85,52,54,18,16,22.717622080679405,18.046709129511676,11.040339702760086,11.464968152866243,3.821656050955414,3.397027600849257
472,Cavinula coconeiformis,44,121,212,139,25.635593220338983,44.91525423728814,29.44915254237288,0.9067796610169492,107,85,52,54,18,16,22.66949152542373,18.008474576271187,11.016949152542372,11.440677966101696,3.8135593220338984,3.389830508474576
473,Cavinula coconeiformis,44,121,212,140,25.581395348837212,44.82029598308668,29.59830866807611,0.9069767441860466,107,85,52,54,18,16,22.621564482029598,17.970401691331926,10.993657505285412,11.416490486257928,3.8054968287526427,3.382663847780127
474,Staurosirella pinnata,44,121,213,140,25.52742616033755,44.936708860759495,29.535864978902953,0.9071729957805907,107,85,52,55,18,16,22.573839662447256,17.932489451476794,10.970464135021098,11.60337552742616,3.79746835443038,3.375527426160337
475,Staurosirella pinnata,44,121,214,140,25.473684210526315,45.05263157894737,29.47368421052631,0.9073684210526316,107,85,52,56,18,16,22.526315789473685,17.894736842105264,10.947368421052632,11.789473684210526,3.7894736842105265,3.3684210526315788
476,Staurosirella pinnata,44,121,215,140,25.42016806722689,45.168067226890756,29.411764705882355,0.907563025210084,107,85,52,57,18,16,22.478991596638657,17.857142857142858,10.92436974789916,11.974789915966387,3.7815126050420167,3.361344537815126
477,Staurosirella pinnata,44,121,216,140,25.366876310272534,45.28301886792453,29.350104821802937,0.9077568134171907,107,85,52,58,18,16,22.431865828092242,17.81970649895178,10.90146750524109,12.159329140461216,3.7735849056603774,3.3542976939203357
478,Staurosirella pinnata,44,121,217,140,25.313807531380757,45.39748953974895,29.288702928870293,0.9079497907949791,107,85,52,59,18,16,22.384937238493723,17.782426778242677,10.87866108786611,12.343096234309623,3.765690376569038,3.3472803347280333
479,Staurosirella pinnata,44,121,218,140,25.260960334029225,45.51148225469729,29.227557411273487,0.9081419624217119,107,85,52,60,18,16,22.338204592901878,17.745302713987474,10.855949895615867,12.526096033402922,3.7578288100208765,3.3402922755741122
480,Staurosirella leptostauron var. dubia,44,121,219,140,25.208333333333332,45.625,29.166666666666668,0.9083333333333333,107,85,52,60,18,16,22.291666666666668,17.708333333333336,10.833333333333334,12.5,3.75,3.3333333333333335
481,Pseudostaurosira brevistriata,44,121,220,140,25.155925155925157,45.73804573804574,29.10602910602911,0.9085239085239085,107,86,52,60,18,16,22.245322245322246,17.87941787941788,10.81081081081081,12.474012474012476,3.7422037422037424,3.3264033264033266
482,Sellaphora pupula,45,121,220,141,25.103734439834025,45.643153526970956,29.253112033195023,0.9066390041493776,107,86,52,60,18,16,22.199170124481327,17.842323651452283,10.78838174273859,12.448132780082988,3.7344398340248963,3.319502074688797
483,Sellaphora pupula,45,121,220,142,25.051759834368532,45.54865424430642,29.39958592132505,0.906832298136646,107,86,52,60,18,16,22.15320910973085,17.805383022774325,10.766045548654244,12.422360248447205,3.7267080745341614,3.3126293995859215
484,Cyclotella ocellata,45,122,220,142,25.206611570247933,45.45454545454545,29.338842975206614,0.9070247933884298,108,86,52,60,18,16,22.31404958677686,17.768595041322314,10.743801652892563,12.396694214876034,3.71900826446281,3.3057851239669422
485,Staurosira venter,45,122,221,142,25.15463917525773,45.56701030927835,29.27835051546392,0.9072164948453608,108,86,53,60,18,16,22.268041237113405,17.7319587628866,10.927835051546392,12.371134020618557,3.711340206185567,3.2989690721649487
486,Sellaphora submuralis,45,122,221,143,25.102880658436217,45.47325102880658,29.4238683127572,0.9074074074074074,108,86,53,60,18,16,22.22222222222222,17.695473251028808,10.905349794238683,12.345679012345679,3.7037037037037033,3.292181069958848
487,Staurosira venter,45,122,222,143,25.051334702258725,45.58521560574948,29.36344969199179,0.9075975359342916,108,86,54,60,18,16,22.176591375770023,17.659137577002053,11.088295687885012,12.320328542094455,3.696098562628337,3.285420944558522
488,Amphora copulata,45,122,222,144,25,45.49180327868852,29.508196721311474,0.9077868852459017,108,86,54,60,18,16,22.131147540983605,17.62295081967213,11.065573770491802,12.295081967213115,3.6885245901639343,3.278688524590164
489,Staurosira venter,45,122,223,144,24.948875255623722,45.603271983640084,29.447852760736197,0.9079754601226994,108,86,55,60,18,16,22.085889570552148,17.586912065439673,11.247443762781186,12.269938650306749,3.6809815950920246,3.2719836400818
490,Pseudostaurosira brevistriata,45,122,224,144,24.897959183673468,45.714285714285715,29.38775510204082,0.9081632653061225,108,87,55,60,18,16,22.040816326530614,17.755102040816325,11.224489795918368,12.244897959183673,3.6734693877551026,3.2653061224489797
491,Staurosirella pinnata,45,122,225,144,24.84725050916497,45.824847250509166,29.327902240325866,0.9083503054989817,108,87,55,61,18,16,21.9959266802444,17.718940936863543,11.201629327902241,12.423625254582484,3.6659877800407332,3.2586558044806515
492,Staurosirella pinnata,45,122,226,144,24.796747967479675,45.9349593495935,29.268292682926827,0.9085365853658537,108,87,55,62,18,16,21.951219512195124,17.682926829268293,11.178861788617885,12.601626016260163,3.6585365853658534,3.2520325203252036
493,Staurosirella pinnata,45,122,227,144,24.746450304259636,46.0446247464503,29.20892494929006,0.9087221095334685,108,87,55,63,18,16,21.906693711967545,17.647058823529413,11.156186612576064,12.778904665314403,3.6511156186612577,3.2454361054766734
494,Amphora copulata,45,122,227,145,24.696356275303643,45.95141700404859,29.352226720647774,0.9089068825910931,108,87,55,63,18,16,21.86234817813765,17.611336032388664,11.133603238866396,12.753036437246964,3.643724696356275,3.2388663967611335
495,Amphora copulata,45,122,227,146,24.646464646464647,45.85858585858586,29.494949494949495,0.9090909090909091,108,87,55,63,18,16,21.818181818181817,17.575757575757574,11.11111111111111,12.727272727272727,3.6363636363636362,3.2323232323232323
496,Staurosira construens,45,122,228,146,24.596774193548388,45.96774193548387,29.435483870967744,0.9092741935483871,108,87,55,63,18,16,21.774193548387096,17.540322580645164,11.088709677419354,12.701612903225806,3.6290322580645165,3.225806451612903
497,Cyclotella ocellata,45,123,228,146,24.748490945674046,45.87525150905433,29.376257545271628,0.9094567404426559,109,87,55,63,18,16,21.93158953722334,17.50503018108652,11.066398390342053,12.676056338028168,3.6217303822937628,3.2193158953722336
498,Amphora pediculus,45,123,228,147,24.69879518072289,45.78313253012048,29.518072289156628,0.9096385542168675,109,87,55,63,19,16,21.88755020080321,17.46987951807229,11.04417670682731,12.650602409638553,3.815261044176707,3.2128514056224895
