valve_no,taxon,no_of_species,no_of_p,no_of_fp,no_of_b,p_pc,fp_pc,b_pc,efficiency,no_of_p_oc,no_of_p_brev,no_of_s_con,no_of_s_pin,no_of_a_ped,no_of_s_rot,p_oc_pc,p_brev_pc,s_con_pc,s_pin_pc,a_ped_pc,s_rot_pc
343.5,Cyclotella ocellata,28,221.5,78.5,43.5,64.48326055312955,22.852983988355167,12.663755458515283,0.9184861717612809,198,38,24,19,1,3,57.64192139737992,11.06259097525473,6.986899563318777,5.531295487627365,0.2911208151382824,0.8733624454148471
344.5,Cyclotella ocellata,28,222.5,78.5,43.5,64.58635703918722,22.786647314949203,12.62699564586357,0.918722786647315,199,38,24,19,1,3,57.76487663280116,11.030478955007258,6.966618287373004,5.515239477503629,0.29027576197387517,0.8708272859216255
345.5,Cyclotella ocellata,28,223.5,78.5,43.5,64.6888567293777,22.720694645441387,12.590448625180898,0.918958031837916,200,38,24,19,1,3,57.88712011577424,10.998552821997105,6.946454413892909,5.499276410998553,0.2894356005788712,0.8683068017366137
346.5,Cyclotella ocellata,28,224.5,78.5,43.5,64.79076479076478,22.655122655122657,12.554112554112553,0.9191919191919192,201,38,24,19,1,3,58.00865800865801,10.966810966810966,6.926406926406926,5.483405483405483,0.2886002886002886,0.8658008658008658
347.5,Cyclotella ocellata,28,225.5,78.5,43.5,64.89208633093526,22.58992805755396,12.51798561151079,0.9194244604316547,202,38,24,19,1,3,58.1294964028777,10.93525179856115,6.906474820143885,5.467625899280575,0.28776978417266186,0.8633093525179856
348.5,Cyclotella ocellata,28,226.5,78.5,43.5,64.99282639885222,22.525107604017215,12.48206599713056,0.9196556671449068,203,38,24,19,1,3,58.24964131994261,10.9038737446198,6.886657101865136,5.4519368723099,0.2869440459110474,0.860832137733142
349.5,Cyclotella minuscula,28,227.5,78.5,43.5,65.09298998569385,22.46065808297568,12.446351931330472,0.9198855507868383,203,38,24,19,1,3,58.0829756795422,10.872675250357654,6.866952789699571,5.436337625178827,0.28612303290414876,0.8583690987124464
350.5,Cavinula scutelloides,28,227.5,78.5,44.5,64.90727532097004,22.39657631954351,12.696148359486447,0.920114122681883,203,38,24,19,1,3,57.9172610556348,10.841654778887303,6.847360912981455,5.420827389443652,0.28530670470756064,0.8559201141226819
351.5,Cyclotella ocellata,28,228.5,78.5,44.5,65.00711237553342,22.33285917496444,12.660028449502134,0.9203413940256046,204,38,24,19,1,3,58.03698435277382,10.81081081081081,6.827880512091039,5.405405405405405,0.2844950213371266,0.8534850640113799
352.5,Staurosira construens,29,228.5,79.5,44.5,64.822695035461,22.5531914893617,12.624113475177303,0.9177304964539007,204,38,24,19,1,3,57.87234042553191,10.78014184397163,6.808510638297872,5.390070921985815,0.28368794326241137,0.851063829787234
353.5,Cyclotella ocellata,29,229.5,79.5,44.5,64.92220650636492,22.48939179632249,12.588401697312587,0.917963224893918,205,38,24,19,1,3,57.991513437057996,10.74964639321075,6.789250353606789,5.374823196605375,0.2828854314002829,0.8486562942008486
354.5,Cyclotella ocellata,29,230.5,79.5,44.5,65.02115655853315,22.425952045133993,12.552891396332862,0.918194640338505,206,38,24,19,1,3,58.110014104372354,10.719322990126939,6.770098730606488,5.359661495063469,0.2820874471086037,0.846262341325811
355.5,Cyclotella ocellata,29,231.5,79.5,44.5,65.11954992967651,22.362869198312236,12.517580872011253,0.9184247538677919,207,38,24,19,1,3,58.22784810126582,10.68917018284107,6.751054852320674,5.344585091420535,0.2812939521800281,0.8438818565400843
356.5,Cyclotella ocellata,29,232.5,79.5,44.5,65.21739130434783,22.30014025245442,12.482468443197755,0.9186535764375876,208,38,24,19,1,3,58.345021037868165,10.659186535764375,6.732117812061711,5.329593267882188,0.2805049088359046,0.8415147265077139
357.5,Cyclotella ocellata,29,233.5,79.5,44.5,65.31468531468532,22.237762237762237,12.447552447552447,0.9188811188811189,209,38,24,19,1,3,58.46153846153847,10.62937062937063,6.713286713286713,5.314685314685315,0.27972027972027974,0.8391608391608392
358.5,Cyclotella ocellata,29,234.5,79.5,44.5,65.41143654114366,22.17573221757322,12.412831241283124,0.9191073919107392,210,38,24,19,1,3,58.57740585774059,10.599721059972106,6.694560669456067,5.299860529986053,0.2789400278940028,0.8368200836820083
359.5,Cyclotella ocellata,29,235.5,79.5,44.5,65.5076495132128,22.11404728789986,12.378303198887343,0.9193324061196105,211,38,24,19,1,3,58.692628650904034,10.570236439499304,6.675938803894297,5.285118219749652,0.27816411682892905,0.8344923504867872
360.5,Gryosigma attenunatum,30,235.5,79.5,45.5,65.3259361997226,22.052704576976424,12.62135922330097,0.9167822468793343,211,38,24,19,1,3,58.52981969486824,10.540915395284326,6.657420249653259,5.270457697642163,0.27739251040221913,0.8321775312066574
361.5,Campylodiscus hibernicus,30,235.5,79.5,46.5,65.14522821576763,21.991701244813278,12.863070539419086,0.91701244813278,211,38,24,19,1,3,58.36791147994468,10.511756569847856,6.639004149377594,5.255878284923928,0.2766251728907331,0.8298755186721992
362.5,Cavinula scutelloides,30,235.5,79.5,47.5,64.96551724137932,21.931034482758623,13.10344827586207,0.9172413793103449,211,38,24,19,1,3,58.20689655172414,10.482758620689655,6.620689655172414,5.241379310344827,0.27586206896551724,0.8275862068965517
363.5,Cyclotella ocellata,30,236.5,79.5,47.5,65.06189821182944,21.8707015130674,13.067400275103164,0.9174690508940853,212,38,24,19,1,3,58.32187070151307,10.453920220082532,6.602475928473177,5.226960110041266,0.2751031636863824,0.8253094910591471
364.5,Cyclotella ocellata,30,237.5,79.5,47.5,65.15775034293553,21.810699588477366,13.031550068587105,0.9176954732510288,213,38,24,19,1,3,58.43621399176955,10.425240054869684,6.584362139917696,5.212620027434842,0.2743484224965706,0.823045267489712
365.5,Cyclotella ocellata,30,238.5,79.5,47.5,65.2530779753762,21.751025991792066,12.99589603283174,0.9179206566347469,214,38,24,19,1,3,58.5499316005472,10.39671682626539,6.566347469220246,5.198358413132695,0.27359781121751026,0.8207934336525308
366.5,Cyclotella ocellata,30,239.5,79.5,47.5,65.34788540245566,21.69167803547067,12.96043656207367,0.9181446111869032,215,38,24,19,1,3,58.663028649386085,10.368349249658936,6.548431105047749,5.184174624829468,0.2728512960436562,0.8185538881309686
367.5,Cyclotella ocellata,30,240.5,79.5,47.5,65.4421768707483,21.63265306122449,12.925170068027212,0.9183673469387755,216,38,24,19,1,3,58.77551020408164,10.340136054421768,6.530612244897959,5.170068027210884,0.27210884353741494,0.8163265306122449
368.5,Cyclotella ocellata,30,241.5,79.5,47.5,65.5359565807327,21.57394843962008,12.890094979647218,0.9185888738127544,217,38,24,19,1,3,58.88738127544097,10.312075983717776,6.512890094979647,5.156037991858888,0.27137042062415195,0.8141112618724559
369.5,Cyclotella minuscula,30,242.5,79.5,47.5,65.62922868741543,21.515561569688767,12.855209742895804,0.918809201623816,217,38,24,19,1,3,58.72801082543978,10.284167794316645,6.495263870094722,5.142083897158322,0.2706359945872801,0.8119079837618403
370.5,Cyclotella minuscula,30,243.5,79.5,47.5,65.72199730094466,21.45748987854251,12.82051282051282,0.9190283400809717,217,38,24,19,1,3,58.56950067476383,10.256410256410255,6.477732793522267,5.128205128205128,0.2699055330634278,0.8097165991902834
371.5,Cyclotella ocellata,30,244.5,79.5,47.5,65.814266487214,21.399730820995963,12.78600269179004,0.9192462987886945,218,38,24,19,1,3,58.68102288021534,10.228802153432031,6.460296096904441,5.114401076716016,0.2691790040376851,0.8075370121130552
372.5,Cyclotella ocellata,30,245.5,79.5,47.5,65.90604026845638,21.34228187919463,12.751677852348994,0.9194630872483222,219,38,24,19,1,3,58.79194630872483,10.201342281879194,6.442953020134229,5.100671140939597,0.2684563758389262,0.8053691275167786
373.5,Cyclotella minuscula,30,246.5,79.5,47.5,65.99732262382865,21.285140562248998,12.717536813922356,0.9196787148594378,219,38,24,19,1,3,58.63453815261044,10.174029451137885,6.425702811244979,5.087014725568943,0.2677376171352075,0.8032128514056224
374.5,Pseudostaurosira brevistriata,30,246.5,80.5,47.5,65.82109479305741,21.49532710280374,12.683578104138851,0.9198931909212283,219,39,24,19,1,3,58.47797062750334,10.413885180240321,6.408544726301736,5.07343124165554,0.26702269692923897,0.801068090787717
375.5,Pseudostaurosira brevistriata,30,246.5,81.5,47.5,65.64580559254327,21.70439414114514,12.649800266311583,0.9201065246338216,219,40,24,19,1,3,58.32223701731025,10.652463382157123,6.391478029294275,5.0599201065246335,0.2663115845539281,0.7989347536617843
376.5,Pseudostaurosira brevistriata,30,246.5,82.5,47.5,65.47144754316069,21.91235059760956,12.616201859229747,0.9203187250996016,219,41,24,19,1,3,58.16733067729084,10.889774236387781,6.374501992031872,5.046480743691899,0.2656042496679947,0.796812749003984
377.5,Pseudostaurosira brevistriata,30,246.5,83.5,47.5,65.29801324503312,22.119205298013245,12.582781456953644,0.9205298013245033,219,42,24,19,1,3,58.01324503311258,11.125827814569536,6.357615894039735,5.033112582781457,0.26490066225165565,0.7947019867549668
378,Pseudostaurosira brevistriata,30,246.5,84,47.5,65.21164021164022,22.22222222222222,12.566137566137566,0.9206349206349207,219,43,24,19,1,3,57.936507936507944,11.375661375661375,6.349206349206349,5.026455026455026,0.26455026455026454,0.7936507936507936
379,Pseudostaurosira brevistriata,30,246.5,85,47.5,65.03957783641161,22.427440633245382,12.532981530343006,0.920844327176781,219,44,24,19,1,3,57.78364116094987,11.609498680738787,6.33245382585752,5.013192612137203,0.2638522427440633,0.79155672823219
380,Pseudostaurosira brevistriata,30,246.5,86,47.5,64.86842105263158,22.63157894736842,12.5,0.9210526315789473,219,45,24,19,1,3,57.631578947368425,11.842105263157894,6.315789473684211,5,0.2631578947368421,0.7894736842105263
381,Pseudostaurosira brevistriata,30,246.5,87,47.5,64.69816272965879,22.83464566929134,12.46719160104987,0.9212598425196851,219,46,24,19,1,3,57.48031496062992,12.073490813648293,6.299212598425196,4.986876640419948,0.26246719160104987,0.7874015748031495
382,Pseudostaurosira parasitica,31,246.5,88,47.5,64.52879581151832,23.036649214659686,12.43455497382199,0.918848167539267,219,46,24,19,1,3,57.32984293193717,12.041884816753926,6.282722513089005,4.973821989528796,0.2617801047120419,0.7853403141361256
383,Staurosirella pinnata,31,246.5,89,47.5,64.3603133159269,23.237597911227155,12.402088772845952,0.9190600522193212,219,46,24,20,1,3,57.180156657963444,12.010443864229766,6.266318537859007,5.221932114882506,0.26109660574412535,0.7832898172323759
384,Staurosirella pinnata,31,246.5,90,47.5,64.19270833333334,23.4375,12.369791666666668,0.9192708333333334,219,46,24,21,1,3,57.03125,11.979166666666668,6.25,5.46875,0.26041666666666663,0.78125
385,Navicula spp.,31,246.5,90,48.5,64.02597402597404,23.376623376623375,12.597402597402596,0.9194805194805195,219,46,24,21,1,3,56.88311688311688,11.948051948051948,6.233766233766234,5.454545454545454,0.2597402597402597,0.7792207792207793
386,Stephanodiscus parvus,31,247.5,90,48.5,64.11917098445595,23.316062176165804,12.564766839378239,0.9196891191709845,219,46,24,21,1,3,56.73575129533679,11.917098445595855,6.217616580310881,5.4404145077720205,0.2590673575129534,0.7772020725388601
387,Staurosirella pinnata,31,247.5,91,48.5,63.95348837209303,23.51421188630491,12.532299741602069,0.9198966408268734,219,46,24,22,1,3,56.58914728682171,11.886304909560723,6.2015503875969,5.684754521963824,0.2583979328165375,0.7751937984496124
388,Staurosirella pinnata,31,247.5,92,48.5,63.78865979381443,23.711340206185564,12.5,0.9201030927835052,219,46,24,23,1,3,56.44329896907217,11.855670103092782,6.185567010309279,5.927835051546391,0.25773195876288657,0.7731958762886598
389,Cyclotella ocellata,31,248.5,92,48.5,63.88174807197944,23.65038560411311,12.467866323907455,0.9203084832904884,220,46,24,23,1,3,56.555269922879184,11.825192802056556,6.169665809768637,5.912596401028278,0.2570694087403599,0.7712082262210797
390,Cyclotella ocellata,31,249.5,92,48.5,63.97435897435897,23.589743589743588,12.435897435897436,0.9205128205128206,221,46,24,23,1,3,56.666666666666664,11.794871794871794,6.153846153846154,5.897435897435897,0.2564102564102564,0.7692307692307693
391,Stephanodiscus parvus,31,250.5,92,48.5,64.06649616368286,23.52941176470588,12.404092071611252,0.9207161125319693,221,46,24,23,1,3,56.52173913043478,11.76470588235294,6.138107416879795,5.88235294117647,0.2557544757033248,0.7672634271099744
392,Cyclotella ocellata,31,251.5,92,48.5,64.15816326530613,23.46938775510204,12.372448979591837,0.9209183673469388,222,46,24,23,1,3,56.63265306122449,11.73469387755102,6.122448979591836,5.86734693877551,0.25510204081632654,0.7653061224489796
393,Staurosirella pinnata,31,251.5,93,48.5,63.99491094147582,23.66412213740458,12.340966921119593,0.9211195928753181,222,46,24,24,1,3,56.48854961832062,11.704834605597965,6.106870229007633,6.106870229007633,0.2544529262086514,0.7633587786259541
394,Staurosirella pinnata,31,251.5,94,48.5,63.83248730964467,23.85786802030457,12.30964467005076,0.9213197969543148,222,46,24,25,1,3,56.34517766497462,11.6751269035533,6.091370558375635,6.345177664974619,0.25380710659898476,0.7614213197969544
395,Staurosirella pinnata,31,251.5,95,48.5,63.67088607594936,24.050632911392405,12.278481012658228,0.9215189873417722,222,46,24,26,1,3,56.20253164556962,11.645569620253164,6.075949367088607,6.582278481012659,0.25316455696202533,0.7594936708860759
396,Staurosirella pinnata,31,251.5,96,48.5,63.510101010101,24.242424242424242,12.247474747474747,0.9217171717171717,222,46,24,27,1,3,56.060606060606055,11.616161616161616,6.0606060606060606,6.8181818181818175,0.25252525252525254,0.7575757575757576
396.5,Asterionella formosa,31,252,96,48.5,63.55611601513241,24.211853720050442,12.23203026481715,0.9218158890290038,222,46,24,27,1,3,55.98991172761665,11.601513240857503,6.0529634300126105,6.809583858764187,0.25220680958385877,0.7566204287515763
397.5,Cyclotella ocellata,31,253,96,48.5,63.64779874213836,24.150943396226417,12.20125786163522,0.9220125786163522,223,46,24,27,1,3,56.10062893081761,11.572327044025158,6.037735849056604,6.7924528301886795,0.25157232704402516,0.7547169811320755
398.5,Cyclotella ocellata,31,254,96,48.5,63.73902132998745,24.090338770388957,12.170639899623588,0.9222082810539524,224,46,24,27,1,3,56.2107904642409,11.543287327478042,6.022584692597239,6.775407779171895,0.2509410288582183,0.7528230865746549
399.5,Cyclotella minuscula,31,255,96,48.5,63.829787234042556,24.030037546933666,12.14017521902378,0.9224030037546933,224,46,24,27,1,3,56.07008760951189,11.514392991239049,6.007509386733417,6.758448060075094,0.2503128911138924,0.7509386733416771
400.5,Cyclotella ocellata,31,256,96,48.5,63.920099875156055,23.970037453183522,12.109862671660425,0.9225967540574282,225,46,24,27,1,3,56.17977528089888,11.485642946317103,5.992509363295881,6.741573033707865,0.24968789013732834,0.7490636704119851
401,Asterionella formosa,31,256.5,96,48.5,63.965087281795505,23.940149625935163,12.094763092269327,0.9226932668329177,225,46,24,27,1,3,56.10972568578554,11.471321695760599,5.985037406483791,6.733167082294264,0.24937655860349126,0.7481296758104738
402,Cyclotella ocellata,31,257.5,96,48.5,64.05472636815921,23.88059701492537,12.064676616915424,0.9228855721393034,226,46,24,27,1,3,56.21890547263681,11.442786069651742,5.970149253731343,6.7164179104477615,0.24875621890547264,0.7462686567164178
403,Pseudostaurosira brevistriata,31,257.5,97,48.5,63.89578163771712,24.069478908188586,12.034739454094293,0.9230769230769231,226,47,24,27,1,3,56.07940446650124,11.662531017369728,5.955334987593052,6.699751861042183,0.24813895781637718,0.7444168734491315
404,Pseudostaurosira brevistriata,31,257.5,98,48.5,63.73762376237624,24.257425742574256,12.004950495049505,0.9232673267326733,226,48,24,27,1,3,55.940594059405946,11.881188118811881,5.9405940594059405,6.683168316831684,0.24752475247524752,0.7425742574257426
405,Staurosira venter,31,257.5,99,48.5,63.580246913580254,24.444444444444443,11.975308641975309,0.9234567901234568,226,48,25,27,1,3,55.80246913580247,11.851851851851853,6.172839506172839,6.666666666666667,0.24691358024691357,0.7407407407407408
406,Staurosira venter,31,257.5,100,48.5,63.42364532019704,24.63054187192118,11.945812807881774,0.9236453201970444,226,48,26,27,1,3,55.66502463054187,11.822660098522167,6.403940886699508,6.65024630541872,0.24630541871921183,0.7389162561576355
407,Cyclotella ocellata,31,258.5,100,48.5,63.51351351351351,24.57002457002457,11.916461916461916,0.9238329238329238,227,48,26,27,1,3,55.77395577395578,11.793611793611793,6.388206388206388,6.6339066339066335,0.2457002457002457,0.7371007371007371
408,Cyclotella ocellata,31,259.5,100,48.5,63.60294117647059,24.509803921568626,11.887254901960784,0.9240196078431373,228,48,26,27,1,3,55.88235294117647,11.76470588235294,6.372549019607843,6.61764705882353,0.24509803921568626,0.7352941176470588
409,Cyclotella ocellata,31,260.5,100,48.5,63.691931540342296,24.449877750611247,11.858190709046456,0.9242053789731052,229,48,26,27,1,3,55.99022004889975,11.7359413202934,6.356968215158925,6.601466992665037,0.24449877750611246,0.7334963325183375
410,Cyclotella ocellata,31,261.5,100,48.5,63.78048780487805,24.390243902439025,11.829268292682926,0.9243902439024391,230,48,26,27,1,3,56.09756097560976,11.707317073170733,6.341463414634147,6.585365853658537,0.24390243902439024,0.7317073170731708
411,Cyclotella ocellata,31,262.5,100,48.5,63.868613138686136,24.330900243309003,11.800486618004866,0.9245742092457421,231,48,26,27,1,3,56.20437956204379,11.678832116788321,6.326034063260341,6.569343065693431,0.24330900243309003,0.7299270072992701
412,Cyclotella ocellata,31,263.5,100,48.5,63.95631067961165,24.271844660194176,11.771844660194175,0.9247572815533981,232,48,26,27,1,3,56.310679611650485,11.650485436893204,6.310679611650485,6.553398058252427,0.24271844660194172,0.7281553398058253
413,Cyclotella ocellata,31,264.5,100,48.5,64.04358353510897,24.213075060532688,11.743341404358354,0.9249394673123487,233,48,26,27,1,3,56.416464891041166,11.62227602905569,6.2953995157385,6.5375302663438255,0.24213075060532688,0.7263922518159807
414,Cyclotella ocellata,31,265.5,100,48.5,64.13043478260869,24.154589371980677,11.71497584541063,0.9251207729468599,234,48,26,27,1,3,56.52173913043478,11.594202898550725,6.280193236714976,6.521739130434782,0.24154589371980675,0.7246376811594203
415,Cyclotella ocellata,31,266.5,100,48.5,64.21686746987952,24.096385542168676,11.686746987951807,0.9253012048192771,235,48,26,27,1,3,56.62650602409639,11.566265060240964,6.265060240963856,6.506024096385541,0.24096385542168677,0.7228915662650602
416,Cyclotella ocellata,31,267.5,100,48.5,64.30288461538461,24.03846153846154,11.658653846153847,0.9254807692307693,236,48,26,27,1,3,56.730769230769226,11.538461538461538,6.25,6.490384615384616,0.2403846153846154,0.7211538461538461
417,Cyclotella ocellata,31,268.5,100,48.5,64.38848920863309,23.980815347721823,11.630695443645084,0.9256594724220624,237,48,26,27,1,3,56.83453237410072,11.510791366906476,6.235011990407674,6.474820143884892,0.2398081534772182,0.7194244604316548
418,Cyclotella ocellata,31,269.5,100,48.5,64.47368421052632,23.923444976076556,11.602870813397129,0.9258373205741627,238,48,26,27,1,3,56.9377990430622,11.483253588516746,6.220095693779904,6.4593301435406705,0.23923444976076555,0.7177033492822966
419,Cyclotella ocellata,31,270.5,100,48.5,64.55847255369929,23.86634844868735,11.575178997613365,0.9260143198090692,239,48,26,27,1,3,57.04057279236277,11.455847255369928,6.205250596658711,6.443914081145586,0.23866348448687352,0.7159904534606205
420,Cyclotella ocellata,31,271.5,100,48.5,64.64285714285715,23.809523809523807,11.547619047619047,0.9261904761904762,240,48,26,27,1,3,57.14285714285714,11.428571428571429,6.190476190476191,6.428571428571428,0.2380952380952381,0.7142857142857143
420.5,Asterionella formosa,31,272,100,48.5,64.68489892984543,23.781212841854934,11.533888228299643,0.9262782401902497,240,48,26,27,1,3,57.07491082045184,11.414982164090368,6.183115338882283,6.4209274673008325,0.23781212841854932,0.713436385255648
421.5,Staurosira venter,31,272,101,48.5,64.5314353499407,23.962040332147094,11.506524317912218,0.9264531435349941,240,48,27,27,1,3,56.93950177935944,11.387900355871885,6.405693950177936,6.405693950177936,0.2372479240806643,0.7117437722419928
422.5,Encyonopsis microcephala,32,272,101,49.5,64.37869822485207,23.90532544378698,11.715976331360947,0.9242603550295858,240,48,27,27,1,3,56.80473372781065,11.36094674556213,6.390532544378698,6.390532544378698,0.2366863905325444,0.7100591715976331
423.5,Staurosirella pinnata,32,272,102,49.5,64.2266824085006,24.08500590318772,11.688311688311687,0.9244391971664699,240,48,27,28,1,3,56.67060212514758,11.334120425029516,6.375442739079102,6.6115702479338845,0.23612750885478156,0.70838252656434475
424.5,Staurosirella pinnata,32,272,103,49.5,64.075382803298,24.263839811542994,11.66077738515901,0.9246171967020024,240,48,27,29,1,3,56.53710247349824,11.307420494699647,6.36042402826855,6.831566548881036,0.23557126030624262,0.7067137809187279
425,Asterionella formosa,32,272.5,103,49.5,64.11764705882354,24.235294117647058,11.647058823529411,0.9247058823529412,240,48,27,29,1,3,56.470588235294116,11.294117647058824,6.352941176470588,6.8235294117647065,0.2352941176470588,0.7058823529411765
426,Navicula cryptonella,32,272.5,103,50.5,63.96713615023474,24.178403755868544,11.854460093896714,0.9248826291079812,240,48,27,29,1,3,56.33802816901409,11.267605633802818,6.338028169014084,6.807511737089202,0.2347417840375587,0.7042253521126761
427,Navicula cryptonella,32,272.5,103,51.5,63.81733021077284,24.121779859484775,12.060889929742387,0.9250585480093677,240,48,27,29,1,3,56.20608899297424,11.241217798594848,6.323185011709602,6.791569086651054,0.234192037470726,0.702576112412178
428,Cyclotella ocellata,32,273.5,103,51.5,63.9018691588785,24.065420560747665,12.032710280373832,0.9252336448598131,241,48,27,29,1,3,56.30841121495327,11.214953271028037,6.308411214953271,6.775700934579438,0.23364485981308408,0.7009345794392523
428.5,Asterionella formosa,32,274,103,51.5,63.94399066511085,24.037339556592766,12.018669778296383,0.9253208868144691,241,48,27,29,1,3,56.24270711785297,11.201866977829638,6.301050175029172,6.76779463243874,0.2333722287047841,0.7001166861143524
429.5,Cyclotella ocellata,32,275,103,51.5,64.0279394644936,23.981373690337602,11.990686845168801,0.9254947613504074,242,48,27,29,1,3,56.344586728754365,11.175785797438882,6.286379511059372,6.752037252619325,0.23282887077997672,0.6984866123399301
430.5,Cyclotella ocellata,32,276,103,51.5,64.11149825783971,23.925667828106853,11.962833914053427,0.9256678281068524,243,48,27,29,1,3,56.44599303135889,11.149825783972126,6.2717770034843205,6.736353077816492,0.23228803716608595,0.6968641114982579
431.5,Cyclotella ocellata,32,277,103,51.5,64.1946697566628,23.870220162224797,11.935110081112398,0.9258400926998841,244,48,27,29,1,3,56.54692931633836,11.123986095017381,6.257242178447277,6.720741599073002,0.2317497103128621,0.6952491309385863
432.5,Cyclotella ocellata,32,278,103,51.5,64.27745664739885,23.815028901734102,11.907514450867051,0.9260115606936417,245,48,27,29,1,3,56.64739884393064,11.098265895953757,6.242774566473988,6.705202312138728,0.23121387283236997,0.6936416184971098
433.5,Cyclotella ocellata,32,279,103,51.5,64.3598615916955,23.760092272203,11.8800461361015,0.9261822376009228,246,48,27,29,1,3,56.747404844290664,11.072664359861593,6.228373702422145,6.6897347174163775,0.2306805074971165,0.6920415224913495
434.5,Cyclotella ocellata,32,280,103,51.5,64.44188722669736,23.705408515535098,11.852704257767549,0.9263521288837745,247,48,27,29,1,3,56.84695051783659,11.047180667433832,6.214039125431531,6.67433831990794,0.23014959723820483,0.6904487917146145
435.5,Cyclotella ocellata,32,281,103,51.5,64.52353616532722,23.65097588978186,11.82548794489093,0.9265212399540758,248,48,27,29,1,3,56.946039035591276,11.021814006888633,6.199770378874857,6.659012629161882,0.2296211251435132,0.6888633754305395
436.5,Cyclotella minuscula,32,282,103,51.5,64.60481099656357,23.596792668957615,11.798396334478808,0.9266895761741123,248,48,27,29,1,3,56.815578465063,10.996563573883162,6.185567010309279,6.643757159221077,0.22909507445589922,0.6872852233676976
437.5,Cyclotella ocellata,32,283,103,51.5,64.6857142857143,23.542857142857144,11.771428571428572,0.9268571428571428,249,48,27,29,1,3,56.91428571428572,10.971428571428572,6.171428571428572,6.628571428571428,0.2285714285714286,0.6857142857142857
438.5,Cyclotella ocellata,32,284,103,51.5,64.76624857468643,23.48916761687571,11.744583808437856,0.927023945267959,250,48,27,29,1,3,57.01254275940707,10.946408209806158,6.1573546180159635,6.61345496009122,0.22805017103762829,0.6841505131128849
439.5,Cyclotella ocellata,32,285,103,51.5,64.84641638225256,23.435722411831627,11.717861205915813,0.9271899886234357,251,48,27,29,1,3,57.110352673492606,10.921501706484642,6.143344709897611,6.598407281001138,0.22753128555176336,0.6825938566552902
440.5,Cyclotella ocellata,32,286,103,51.5,64.92622020431328,23.382519863791146,11.691259931895573,0.927355278093076,252,48,27,29,1,3,57.20771850170261,10.896708286038592,6.129398410896708,6.583427922814983,0.22701475595913734,0.681044267877412
441.5,Cyclotella ocellata,32,287,103,51.5,65.00566251415628,23.32955832389581,11.664779161947905,0.927519818799547,253,48,27,29,1,3,57.304643261608156,10.87202718006795,6.115515288788222,6.5685164212910525,0.22650056625141565,0.6795016987542469
442.5,Cyclotella ocellata,32,288,103,51.5,65.08474576271186,23.27683615819209,11.638418079096045,0.927683615819209,254,48,27,29,1,3,57.40112994350282,10.847457627118644,6.101694915254238,6.553672316384181,0.22598870056497175,0.6779661016949152
443.5,Staurosira venter,32,288,104,51.5,64.9379932356257,23.449830890642616,11.61217587373168,0.9278466741826381,254,48,28,29,1,3,57.271702367531006,10.822998872604284,6.313416009019165,6.538895152198422,0.2254791431792559,0.6764374295377678
444.5,Staurosira venter,32,288,105,51.5,64.79190101237346,23.62204724409449,11.586051743532058,0.9280089988751405,254,48,29,29,1,3,57.14285714285714,10.798650168728908,6.524184476940382,6.524184476940382,0.22497187851518563,0.6749156355455568
445.5,Staurosira venter,32,288,106,51.5,64.64646464646465,23.793490460157127,11.560044893378226,0.9281705948372615,254,48,30,29,1,3,57.01459034792368,10.774410774410773,6.7340067340067336,6.509539842873176,0.22446689113355783,0.6734006734006733
446.5,Staurosira venter,32,288,107,51.5,64.501679731243,23.96416573348264,11.534154535274356,0.9283314669652856,254,48,31,29,1,3,56.88689809630459,10.750279955207166,6.9428891377379625,6.4949608062709965,0.22396416573348266,0.6718924972004479
447.5,Cyclotella ocellata,32,289,107,51.5,64.58100558659218,23.910614525139664,11.508379888268157,0.9284916201117318,255,48,31,29,1,3,56.98324022346368,10.726256983240223,6.927374301675977,6.4804469273743015,0.22346368715083798,0.6703910614525139
448.5,Cyclotella ocellata,32,290,107,51.5,64.65997770345597,23.857302118171685,11.482720178372352,0.9286510590858417,256,48,31,29,1,3,57.079152731326644,10.702341137123746,6.911928651059086,6.465997770345597,0.2229654403567447,0.6688963210702341
449.5,Cyclotella ocellata,32,291,107,51.5,64.73859844271412,23.804226918798665,11.457174638487208,0.92880978865406,257,48,31,29,1,3,57.17463848720801,10.678531701890991,6.896551724137931,6.451612903225806,0.22246941045606228,0.6674082313681869
450.5,Stephanodiscus parvus,32,292,107,51.5,64.81687014428414,23.751387347391788,11.431742508324085,0.9289678135405105,257,48,31,29,1,3,57.047724750277474,10.654827968923417,6.8812430632630415,6.437291897891232,0.22197558268590456,0.6659267480577136
451.5,Stephanodiscus parvus,32,293,107,51.5,64.89479512735326,23.69878183831672,11.406423034330011,0.929125138427464,257,48,31,29,1,3,56.92137320044297,10.631229235880399,6.866002214839424,6.423034330011074,0.22148394241417496,0.6644518272425249
452.5,Staurosirella pinnata,32,293,108,51.5,64.75138121546962,23.867403314917127,11.38121546961326,0.9292817679558011,257,48,31,30,1,3,56.795580110497234,10.607734806629834,6.850828729281767,6.629834254143646,0.22099447513812157,0.6629834254143646
453.5,Staurosirella pinnata,32,293,109,51.5,64.60859977949283,24.035281146637267,11.356119073869902,0.9294377067254685,257,48,31,31,1,3,56.67034178610805,10.584343991179713,6.8357221609702314,6.8357221609702314,0.2205071664829107,0.6615214994487321
